Sample	seq_name	length	PI	MW	Hydro
NZ_CP025507.1_1070637_1070963_-	NZ_CP025507.1_1070637_1070963_-	108.0	4.94	11829.5	-53.2
NZ_CP025507.1_378880_379206_-	NZ_CP025507.1_378880_379206_-	108.0	6.29	11915.51	-37.3
NZ_CP025507.1_887595_887921_-	NZ_CP025507.1_887595_887921_-	108.0	5.42	13116.64	-98.3
NZ_CP025507.1_735119_735445_-	NZ_CP025507.1_735119_735445_-	108.0	4.47	12033.44	-17.9
NZ_CP025507.1_596343_596666_+	NZ_CP025507.1_596343_596666_+	107.0	8.7	11732.45	-27.4
NZ_CP025508.1_258615_258938_+	NZ_CP025508.1_258615_258938_+	107.0	5.83	11413.06	-0.1
NZ_CP025508.1_277087_277410_-	NZ_CP025508.1_277087_277410_-	107.0	5.19	12100.39	-51.6
NZ_CP025507.1_52647_52970_-	NZ_CP025507.1_52647_52970_-	107.0	9.22	12291.01	-52.9
NZ_CP025509.1_4529418_4529741_-	NZ_CP025509.1_4529418_4529741_-	107.0	5.21	11452.52	-7.2
NZ_CP025507.1_393743_394066_-	NZ_CP025507.1_393743_394066_-	107.0	9.94	12398.03	-58.9
NZ_CP025507.1_907797_908120_+	NZ_CP025507.1_907797_908120_+	107.0	6.71	11499.11	-13.7
NZ_CP025509.1_4421752_4422075_-	NZ_CP025509.1_4421752_4422075_-	107.0	5.04	11574.15	-24.8
NZ_CP025507.1_266671_266994_-	NZ_CP025507.1_266671_266994_-	107.0	9.57	11838.98	38.3
NZ_CP025507.1_322984_323304_+	NZ_CP025507.1_322984_323304_+	106.0	9.08	10675.93	-60.4
NZ_CP025509.1_4086345_4086665_+	NZ_CP025509.1_4086345_4086665_+	106.0	4.95	12114.43	97.3
NZ_CP025507.1_497012_497332_+	NZ_CP025507.1_497012_497332_+	106.0	10.1	11444.16	0.2
NZ_CP025509.1_4138778_4139098_+	NZ_CP025509.1_4138778_4139098_+	106.0	6.59	12054.7	-53.2
NZ_CP025507.1_843633_843953_+	NZ_CP025507.1_843633_843953_+	106.0	9.75	11860.83	4.1
NZ_CP025508.1_31337_31657_-	NZ_CP025508.1_31337_31657_-	106.0	7.34	11413.8	-38.4
NZ_CP025508.1_121020_121340_+	NZ_CP025508.1_121020_121340_+	106.0	9.4	12205.93	-78.6
NZ_CP025509.1_4399956_4400276_-	NZ_CP025509.1_4399956_4400276_-	106.0	4.55	11375.11	17.7
NZ_CP025507.1_166562_166882_-	NZ_CP025507.1_166562_166882_-	106.0	4.65	11778.32	-13.5
NZ_CP025509.1_4072739_4073059_+	NZ_CP025509.1_4072739_4073059_+	106.0	5.13	11532.97	-1.0
NZ_CP025509.1_3578977_3579297_+	NZ_CP025509.1_3578977_3579297_+	106.0	8.07	11200.38	97.1
NZ_CP025508.1_268424_268741_+	NZ_CP025508.1_268424_268741_+	105.0	6.17	11692.51	-14.6
NZ_CP025507.1_400549_400866_+	NZ_CP025507.1_400549_400866_+	105.0	8.97	11733.65	-31.3
NZ_CP025509.1_4301654_4301971_+	NZ_CP025509.1_4301654_4301971_+	105.0	10.12	11414.15	-26.4
NZ_CP025509.1_3874236_3874553_-	NZ_CP025509.1_3874236_3874553_-	105.0	8.76	11072.64	2.5
NZ_CP025509.1_4595578_4595895_+	NZ_CP025509.1_4595578_4595895_+	105.0	9.53	11564.79	91.3
NZ_CP025507.1_1285243_1285557_+	NZ_CP025507.1_1285243_1285557_+	104.0	5.18	11532.1	-34.2
NZ_CP025509.1_4715309_4715623_+	NZ_CP025509.1_4715309_4715623_+	104.0	10.19	11643.6	4.6
NZ_CP025509.1_3344951_3345265_+	NZ_CP025509.1_3344951_3345265_+	104.0	4.11	10943.04	-25.1
NZ_CP025507.1_476107_476421_+	NZ_CP025507.1_476107_476421_+	104.0	9.62	11637.49	-11.2
NZ_CP025507.1_656154_656468_+	NZ_CP025507.1_656154_656468_+	104.0	10.13	11307.2	42.4
NZ_CP025507.1_201945_202259_-	NZ_CP025507.1_201945_202259_-	104.0	12.15	11655.62	-8.7
NZ_CP025508.1_248435_248749_-	NZ_CP025508.1_248435_248749_-	104.0	9.65	11358.35	-172.3
NZ_CP025509.1_4385515_4385829_+	NZ_CP025509.1_4385515_4385829_+	104.0	4.91	11389.85	-21.5
NZ_CP025509.1_3511971_3512285_+	NZ_CP025509.1_3511971_3512285_+	104.0	4.04	11949.83	-69.3
NZ_CP025509.1_4463560_4463874_-	NZ_CP025509.1_4463560_4463874_-	104.0	9.9	11173.03	-6.0
NZ_CP025509.1_3792379_3792690_+	NZ_CP025509.1_3792379_3792690_+	103.0	6.03	12181.49	-73.9
NZ_CP025507.1_894473_894784_+	NZ_CP025507.1_894473_894784_+	103.0	9.44	11512.38	-21.5
NZ_CP025507.1_229084_229392_-	NZ_CP025507.1_229084_229392_-	102.0	8.08	10736.1	-41.5
NZ_CP025509.1_4023991_4024299_-	NZ_CP025509.1_4023991_4024299_-	102.0	5.19	11132.81	13.5
NZ_CP025507.1_460885_461193_+	NZ_CP025507.1_460885_461193_+	102.0	4.95	11118.59	0.6
NZ_CP025509.1_4249540_4249848_+	NZ_CP025509.1_4249540_4249848_+	102.0	11.7	11024.23	6.9
NZ_CP025509.1_4356043_4356351_+	NZ_CP025509.1_4356043_4356351_+	102.0	11.93	11714.7	-45.7
NZ_CP025507.1_442384_442689_+	NZ_CP025507.1_442384_442689_+	101.0	9.46	11190.86	-32.1
NZ_CP025507.1_324618_324923_-	NZ_CP025507.1_324618_324923_-	101.0	5.46	11615.44	-14.9
NZ_CP025509.1_4533966_4534271_+	NZ_CP025509.1_4533966_4534271_+	101.0	4.74	11378.97	-9.6
NZ_CP025509.1_3289335_3289640_-	NZ_CP025509.1_3289335_3289640_-	101.0	7.07	10734.17	-11.6
NZ_CP025507.1_481824_482129_+	NZ_CP025507.1_481824_482129_+	101.0	10.38	11573.08	-58.8
NZ_CP025508.1_7204_7509_+	NZ_CP025508.1_7204_7509_+	101.0	4.98	11307.9	-53.0
NZ_CP025507.1_653528_653833_+	NZ_CP025507.1_653528_653833_+	101.0	11.99	11086.69	-44.2
NZ_CP025507.1_912154_912459_-	NZ_CP025507.1_912154_912459_-	101.0	11.75	11463.43	-35.6
NZ_CP025508.1_108120_108425_-	NZ_CP025508.1_108120_108425_-	101.0	5.73	10854.42	8.8
NZ_CP025508.1_41117_41422_-	NZ_CP025508.1_41117_41422_-	101.0	6.56	11080.52	111.2
NZ_CP025509.1_3567661_3567966_+	NZ_CP025509.1_3567661_3567966_+	101.0	5.37	11701.07	-76.6
NZ_CP025508.1_191818_192120_-	NZ_CP025508.1_191818_192120_-	100.0	6.44	11468.14	-44.1
NZ_CP025507.1_1258345_1258647_-	NZ_CP025507.1_1258345_1258647_-	100.0	7.25	10747.19	-0.8
NZ_CP025508.1_135722_136024_+	NZ_CP025508.1_135722_136024_+	100.0	5.79	11131.66	-31.5
NZ_CP025507.1_787378_787680_-	NZ_CP025507.1_787378_787680_-	100.0	10.94	10935.5	-56.1
NZ_CP025509.1_3289913_3290215_-	NZ_CP025509.1_3289913_3290215_-	100.0	6.0	11049.87	-4.9
NZ_CP025509.1_4167191_4167490_-	NZ_CP025509.1_4167191_4167490_-	99.0	7.67	11245.89	-47.3
NZ_CP025507.1_771437_771736_-	NZ_CP025507.1_771437_771736_-	99.0	6.68	11133.89	-26.4
NZ_CP025508.1_278839_279138_-	NZ_CP025508.1_278839_279138_-	99.0	5.36	11160.58	-52.0
NZ_CP025507.1_550354_550653_+	NZ_CP025507.1_550354_550653_+	99.0	6.41	10887.51	-14.3
NZ_CP025507.1_400245_400544_+	NZ_CP025507.1_400245_400544_+	99.0	9.81	10954.76	-2.5
NZ_CP025509.1_4094216_4094515_-	NZ_CP025509.1_4094216_4094515_-	99.0	5.82	11081.85	3.5
NZ_CP025509.1_3390015_3390314_-	NZ_CP025509.1_3390015_3390314_-	99.0	9.82	10570.6	78.5
NZ_CP025509.1_3385141_3385440_-	NZ_CP025509.1_3385141_3385440_-	99.0	8.67	10030.71	100.1
NZ_CP025509.1_3313518_3313817_-	NZ_CP025509.1_3313518_3313817_-	99.0	9.46	11199.02	20.9
NZ_CP025507.1_746470_746769_+	NZ_CP025507.1_746470_746769_+	99.0	6.55	11413.22	-4.3
NZ_CP025507.1_723133_723432_+	NZ_CP025507.1_723133_723432_+	99.0	4.95	10686.19	16.3
NZ_CP025507.1_846354_846650_+	NZ_CP025507.1_846354_846650_+	98.0	8.27	10561.15	-15.4
NZ_CP025508.1_186247_186543_-	NZ_CP025508.1_186247_186543_-	98.0	5.35	10353.56	-23.3
NZ_CP025509.1_3925405_3925701_+	NZ_CP025509.1_3925405_3925701_+	98.0	11.52	10832.58	-28.1
NZ_CP025509.1_4642869_4643162_-	NZ_CP025509.1_4642869_4643162_-	97.0	6.12	10967.52	-36.5
NZ_CP025508.1_348668_348961_-	NZ_CP025508.1_348668_348961_-	97.0	5.79	11189.73	-53.7
NZ_CP025507.1_454258_454551_-	NZ_CP025507.1_454258_454551_-	97.0	5.68	11033.39	-43.8
NZ_CP025507.1_197770_198063_+	NZ_CP025507.1_197770_198063_+	97.0	5.21	10425.87	0.0
NZ_CP025509.1_4076668_4076961_-	NZ_CP025509.1_4076668_4076961_-	97.0	5.58	10623.18	-24.0
NZ_CP025507.1_703458_703751_-	NZ_CP025507.1_703458_703751_-	97.0	7.07	10953.57	-2.9
NZ_CP025507.1_747009_747302_+	NZ_CP025507.1_747009_747302_+	97.0	8.52	10779.35	-35.6
NZ_CP025507.1_246145_246435_-	NZ_CP025507.1_246145_246435_-	96.0	9.6	10667.06	-67.4
NZ_CP025507.1_1071303_1071593_+	NZ_CP025507.1_1071303_1071593_+	96.0	4.42	10879.15	-32.0
NZ_CP025508.1_248085_248375_-	NZ_CP025508.1_248085_248375_-	96.0	9.75	11046.53	-123.3
NZ_CP025509.1_3949074_3949364_-	NZ_CP025509.1_3949074_3949364_-	96.0	4.49	9988.16	14.0
NZ_CP025507.1_714334_714624_-	NZ_CP025507.1_714334_714624_-	96.0	9.59	10147.14	48.2
NZ_CP025507.1_724849_725136_+	NZ_CP025507.1_724849_725136_+	95.0	8.43	10588.94	-29.3
NZ_CP025509.1_3891132_3891419_-	NZ_CP025509.1_3891132_3891419_-	95.0	9.34	10883.55	-73.4
NZ_CP025507.1_884728_885015_-	NZ_CP025507.1_884728_885015_-	95.0	4.53	10624.53	-98.9
NZ_CP025509.1_3870659_3870946_-	NZ_CP025509.1_3870659_3870946_-	95.0	4.76	10321.64	-39.1
NZ_CP025508.1_198527_198814_+	NZ_CP025508.1_198527_198814_+	95.0	8.83	10038.29	-23.8
NZ_CP025509.1_4709695_4709982_-	NZ_CP025509.1_4709695_4709982_-	95.0	5.87	10647.12	-22.1
NZ_CP025509.1_3891589_3891873_-	NZ_CP025509.1_3891589_3891873_-	94.0	8.96	10796.2	-63.0
NZ_CP025509.1_3576095_3576379_+	NZ_CP025509.1_3576095_3576379_+	94.0	5.59	10380.93	4.2
NZ_CP025509.1_4641661_4641945_-	NZ_CP025509.1_4641661_4641945_-	94.0	9.21	9875.45	-26.8
NZ_CP025509.1_4389111_4389395_-	NZ_CP025509.1_4389111_4389395_-	94.0	5.88	10898.37	-31.4
NZ_CP025509.1_3893951_3894235_-	NZ_CP025509.1_3893951_3894235_-	94.0	5.4	10662.94	-61.6
NZ_CP025507.1_370162_370446_+	NZ_CP025507.1_370162_370446_+	94.0	7.09	10320.68	-38.6
NZ_CP025507.1_743365_743646_+	NZ_CP025507.1_743365_743646_+	93.0	8.83	10386.01	-13.9
NZ_CP025507.1_427390_427671_+	NZ_CP025507.1_427390_427671_+	93.0	5.72	10267.89	17.4
NZ_CP025507.1_1143452_1143733_-	NZ_CP025507.1_1143452_1143733_-	93.0	4.9	10104.62	-5.6
NZ_CP025507.1_767601_767882_-	NZ_CP025507.1_767601_767882_-	93.0	10.64	9958.52	-45.3
NZ_CP025508.1_164401_164679_-	NZ_CP025508.1_164401_164679_-	92.0	4.88	9664.6	-51.5
NZ_CP025508.1_198915_199193_+	NZ_CP025508.1_198915_199193_+	92.0	8.4	9756.85	-63.3
NZ_CP025509.1_4759496_4759774_+	NZ_CP025509.1_4759496_4759774_+	92.0	12.35	9833.36	-36.4
NZ_CP025509.1_3255593_3255871_-	NZ_CP025509.1_3255593_3255871_-	92.0	4.86	10534.03	-53.9
NZ_CP025508.1_180082_180360_-	NZ_CP025508.1_180082_180360_-	92.0	4.6	10221.18	-76.6
NZ_CP025507.1_703754_704032_-	NZ_CP025507.1_703754_704032_-	92.0	5.21	10087.39	-32.4
NZ_CP025509.1_3315230_3315508_+	NZ_CP025509.1_3315230_3315508_+	92.0	6.5	10009.33	-33.8
NZ_CP025508.1_365887_366165_-	NZ_CP025508.1_365887_366165_-	92.0	5.45	9854.07	-8.6
NZ_CP025507.1_265675_265953_+	NZ_CP025507.1_265675_265953_+	92.0	5.77	10129.47	-16.4
NZ_CP025507.1_143963_144241_-	NZ_CP025507.1_143963_144241_-	92.0	9.03	10222.91	-22.8
NZ_CP025507.1_1048399_1048677_+	NZ_CP025507.1_1048399_1048677_+	92.0	7.15	10363.64	-49.7
NZ_CP025507.1_843058_843336_-	NZ_CP025507.1_843058_843336_-	92.0	11.59	10393.93	-34.2
NZ_CP025509.1_3314330_3314605_+	NZ_CP025509.1_3314330_3314605_+	91.0	9.66	10360.96	-29.6
NZ_CP025507.1_746163_746438_+	NZ_CP025507.1_746163_746438_+	91.0	9.33	10227.68	-34.0
NZ_CP025509.1_4413694_4413969_-	NZ_CP025509.1_4413694_4413969_-	91.0	4.95	9591.06	21.6
NZ_CP025507.1_887225_887500_-	NZ_CP025507.1_887225_887500_-	91.0	4.62	10375.62	-40.2
NZ_CP025508.1_301673_301948_-	NZ_CP025508.1_301673_301948_-	91.0	5.51	9794.22	-34.1
NZ_CP025509.1_4357376_4357651_+	NZ_CP025509.1_4357376_4357651_+	91.0	4.98	10300.44	-79.8
NZ_CP025509.1_3507944_3508219_-	NZ_CP025509.1_3507944_3508219_-	91.0	5.54	10563.93	-70.1
NZ_CP025509.1_4645246_4645518_-	NZ_CP025509.1_4645246_4645518_-	90.0	4.39	9806.45	37.0
NZ_CP025508.1_137967_138239_-	NZ_CP025508.1_137967_138239_-	90.0	4.55	9381.52	-12.0
NZ_CP025509.1_4302005_4302274_+	NZ_CP025509.1_4302005_4302274_+	89.0	10.39	9463.73	-51.1
NZ_CP025509.1_3655627_3655896_+	NZ_CP025509.1_3655627_3655896_+	89.0	11.96	10379.21	-79.7
NZ_CP025507.1_909421_909690_+	NZ_CP025507.1_909421_909690_+	89.0	5.12	9942.1	-60.8
NZ_CP025509.1_3834479_3834748_+	NZ_CP025509.1_3834479_3834748_+	89.0	9.63	9626.65	106.4
NZ_CP025507.1_1073012_1073281_-	NZ_CP025507.1_1073012_1073281_-	89.0	7.01	9866.16	-14.8
NZ_CP025509.1_4515782_4516051_-	NZ_CP025509.1_4515782_4516051_-	89.0	9.81	10202.69	-65.2
NZ_CP025508.1_185904_186173_-	NZ_CP025508.1_185904_186173_-	89.0	9.12	9550.21	-7.1
NZ_CP025507.1_772619_772888_-	NZ_CP025507.1_772619_772888_-	89.0	9.96	9678.47	18.2
NZ_CP025507.1_520204_520473_-	NZ_CP025507.1_520204_520473_-	89.0	7.59	9503.88	-16.1
NZ_CP025507.1_726540_726806_-	NZ_CP025507.1_726540_726806_-	88.0	5.12	9690.94	-38.0
NZ_CP025507.1_48326_48592_-	NZ_CP025507.1_48326_48592_-	88.0	9.11	9960.34	-69.8
NZ_CP025507.1_390960_391226_+	NZ_CP025507.1_390960_391226_+	88.0	8.29	9618.78	-32.4
NZ_CP025508.1_205575_205841_-	NZ_CP025508.1_205575_205841_-	88.0	5.04	9824.12	-19.5
NZ_CP025507.1_363305_363571_+	NZ_CP025507.1_363305_363571_+	88.0	8.45	9585.88	-42.3
NZ_CP025507.1_1235452_1235715_+	NZ_CP025507.1_1235452_1235715_+	87.0	7.94	9630.44	58.5
NZ_CP025508.1_123587_123850_+	NZ_CP025508.1_123587_123850_+	87.0	4.47	9439.93	26.5
NZ_CP025507.1_1073326_1073589_-	NZ_CP025507.1_1073326_1073589_-	87.0	6.3	9681.34	0.6
NZ_CP025509.1_4106548_4106811_+	NZ_CP025509.1_4106548_4106811_+	87.0	11.77	9472.93	-41.4
NZ_CP025509.1_3440135_3440398_+	NZ_CP025509.1_3440135_3440398_+	87.0	9.55	9758.01	-60.5
NZ_CP025507.1_906877_907140_-	NZ_CP025507.1_906877_907140_-	87.0	9.84	10179.68	-49.7
NZ_CP025509.1_3461479_3461742_+	NZ_CP025509.1_3461479_3461742_+	87.0	9.63	10209.39	-85.3
NZ_CP025509.1_3568058_3568321_+	NZ_CP025509.1_3568058_3568321_+	87.0	4.94	9931.35	-55.8
NZ_CP025507.1_733761_734024_-	NZ_CP025507.1_733761_734024_-	87.0	8.33	9807.04	-41.0
NZ_CP025507.1_285836_286099_+	NZ_CP025507.1_285836_286099_+	87.0	9.41	9756.32	-12.6
NZ_CP025508.1_107647_107907_+	NZ_CP025508.1_107647_107907_+	86.0	4.71	9671.0	-13.6
NZ_CP025508.1_164137_164397_-	NZ_CP025508.1_164137_164397_-	86.0	4.15	9820.76	-39.5
NZ_CP025507.1_324941_325201_-	NZ_CP025507.1_324941_325201_-	86.0	10.01	8700.08	34.4
NZ_CP025509.1_3548838_3549098_+	NZ_CP025509.1_3548838_3549098_+	86.0	8.38	9783.11	-33.0
NZ_CP025509.1_4162635_4162895_-	NZ_CP025509.1_4162635_4162895_-	86.0	5.59	9521.98	8.7
NZ_CP025509.1_3491016_3491276_+	NZ_CP025509.1_3491016_3491276_+	86.0	8.92	9643.01	-48.3
NZ_CP025507.1_304899_305159_+	NZ_CP025507.1_304899_305159_+	86.0	11.97	9314.68	-39.9
NZ_CP025508.1_122673_122933_-	NZ_CP025508.1_122673_122933_-	86.0	5.26	9377.82	16.7
NZ_CP025509.1_3960772_3961029_+	NZ_CP025509.1_3960772_3961029_+	85.0	9.56	8395.68	31.5
NZ_CP025509.1_3871952_3872209_-	NZ_CP025509.1_3871952_3872209_-	85.0	5.21	9414.75	-15.2
NZ_CP025507.1_1161337_1161594_+	NZ_CP025507.1_1161337_1161594_+	85.0	7.16	8573.19	113.9
NZ_CP025509.1_4245998_4246255_+	NZ_CP025509.1_4245998_4246255_+	85.0	9.84	8601.95	26.5
NZ_CP025507.1_532223_532477_+	NZ_CP025507.1_532223_532477_+	84.0	4.53	9463.82	-21.9
NZ_CP025508.1_252802_253056_-	NZ_CP025508.1_252802_253056_-	84.0	9.56	9471.51	-109.1
NZ_CP025507.1_618355_618609_+	NZ_CP025507.1_618355_618609_+	84.0	5.72	8812.81	-9.6
NZ_CP025507.1_365300_365554_+	NZ_CP025507.1_365300_365554_+	84.0	4.53	8784.52	106.9
NZ_CP025509.1_4166272_4166526_-	NZ_CP025509.1_4166272_4166526_-	84.0	5.04	9578.9	-22.4
NZ_CP025507.1_1291416_1291670_+	NZ_CP025507.1_1291416_1291670_+	84.0	9.36	9183.46	-32.6
NZ_CP025509.1_4298567_4298821_-	NZ_CP025509.1_4298567_4298821_-	84.0	5.72	9595.67	-77.4
NZ_CP025509.1_4724769_4725023_-	NZ_CP025509.1_4724769_4725023_-	84.0	8.54	9900.44	-9.5
NZ_CP025507.1_784278_784529_-	NZ_CP025507.1_784278_784529_-	83.0	6.99	9429.58	-60.3
NZ_CP025509.1_4214326_4214577_-	NZ_CP025509.1_4214326_4214577_-	83.0	4.9	9016.34	10.8
NZ_CP025507.1_734765_735016_-	NZ_CP025507.1_734765_735016_-	83.0	8.95	8763.17	33.2
NZ_CP025507.1_719484_719735_+	NZ_CP025507.1_719484_719735_+	83.0	12.11	9720.19	-65.9
NZ_CP025508.1_103270_103521_+	NZ_CP025508.1_103270_103521_+	83.0	5.91	9389.47	-48.1
NZ_CP025508.1_259466_259717_+	NZ_CP025508.1_259466_259717_+	83.0	11.96	8839.2	-26.6
NZ_CP025509.1_3289651_3289902_-	NZ_CP025509.1_3289651_3289902_-	83.0	7.76	8856.43	-5.8
NZ_CP025509.1_3240319_3240570_-	NZ_CP025509.1_3240319_3240570_-	83.0	10.28	9164.8	-24.5
NZ_CP025508.1_362704_362952_-	NZ_CP025508.1_362704_362952_-	82.0	9.76	9061.59	-30.3
NZ_CP025509.1_4301139_4301387_+	NZ_CP025509.1_4301139_4301387_+	82.0	10.7	8853.39	14.2
NZ_CP025509.1_4063186_4063434_+	NZ_CP025509.1_4063186_4063434_+	82.0	12.02	9083.47	-26.5
NZ_CP025507.1_29774_30022_-	NZ_CP025507.1_29774_30022_-	82.0	4.62	9343.75	-22.0
NZ_CP025507.1_918057_918305_-	NZ_CP025507.1_918057_918305_-	82.0	7.56	9152.26	-28.9
NZ_CP025507.1_550663_550911_+	NZ_CP025507.1_550663_550911_+	82.0	8.95	9157.59	-14.2
NZ_CP025507.1_1160176_1160424_+	NZ_CP025507.1_1160176_1160424_+	82.0	4.47	9457.72	-4.9
NZ_CP025509.1_3395227_3395472_+	NZ_CP025509.1_3395227_3395472_+	81.0	11.87	8821.79	-66.7
NZ_CP025509.1_4668694_4668939_-	NZ_CP025509.1_4668694_4668939_-	81.0	9.84	8899.37	50.7
NZ_CP025509.1_4672212_4672457_-	NZ_CP025509.1_4672212_4672457_-	81.0	12.32	8318.04	96.4
NZ_CP025507.1_889045_889290_+	NZ_CP025507.1_889045_889290_+	81.0	6.4	9122.27	-44.7
NZ_CP025508.1_221952_222197_-	NZ_CP025508.1_221952_222197_-	81.0	10.66	9513.02	-41.4
NZ_CP025507.1_351046_351291_+	NZ_CP025507.1_351046_351291_+	81.0	5.19	9334.87	5.7
NZ_CP025507.1_846054_846299_+	NZ_CP025507.1_846054_846299_+	81.0	8.07	8915.38	-16.8
NZ_CP025508.1_123263_123508_-	NZ_CP025508.1_123263_123508_-	81.0	10.1	8885.07	-60.2
NZ_CP025507.1_705977_706222_+	NZ_CP025507.1_705977_706222_+	81.0	9.25	8866.87	-75.8
NZ_CP025507.1_738654_738896_-	NZ_CP025507.1_738654_738896_-	80.0	10.26	8658.74	-62.2
NZ_CP025509.1_3836225_3836467_+	NZ_CP025509.1_3836225_3836467_+	80.0	6.19	9463.04	20.6
NZ_CP025509.1_3246983_3247225_-	NZ_CP025509.1_3246983_3247225_-	80.0	9.22	8821.12	-27.2
NZ_CP025509.1_4504641_4504883_+	NZ_CP025509.1_4504641_4504883_+	80.0	9.31	9337.7	-37.0
NZ_CP025507.1_804242_804484_+	NZ_CP025507.1_804242_804484_+	80.0	4.21	8482.57	2.3
NZ_CP025509.1_3948477_3948719_+	NZ_CP025509.1_3948477_3948719_+	80.0	10.12	9210.59	-42.8
NZ_CP025509.1_3466082_3466321_-	NZ_CP025509.1_3466082_3466321_-	79.0	9.06	8818.25	6.0
NZ_CP025508.1_163888_164127_-	NZ_CP025508.1_163888_164127_-	79.0	6.21	8941.17	-28.3
NZ_CP025507.1_732091_732330_-	NZ_CP025507.1_732091_732330_-	79.0	12.06	9492.19	-91.3
NZ_CP025507.1_571950_572189_-	NZ_CP025507.1_571950_572189_-	79.0	4.65	8688.91	-2.3
NZ_CP025507.1_347129_347368_+	NZ_CP025507.1_347129_347368_+	79.0	4.66	8579.61	3.1
NZ_CP025507.1_1184706_1184945_+	NZ_CP025507.1_1184706_1184945_+	79.0	4.46	8415.5	19.2
NZ_CP025509.1_4202123_4202359_+	NZ_CP025509.1_4202123_4202359_+	78.0	4.43	8708.98	7.8
NZ_CP025507.1_1103764_1104000_+	NZ_CP025507.1_1103764_1104000_+	78.0	10.95	8672.01	-46.6
NZ_CP025509.1_4505068_4505304_-	NZ_CP025509.1_4505068_4505304_-	78.0	11.27	8454.51	85.9
NZ_CP025509.1_4175700_4175936_+	NZ_CP025509.1_4175700_4175936_+	78.0	10.13	8906.28	-52.5
NZ_CP025507.1_523463_523699_-	NZ_CP025507.1_523463_523699_-	78.0	3.92	8436.78	18.8
NZ_CP025508.1_276673_276909_+	NZ_CP025508.1_276673_276909_+	78.0	8.81	8724.72	-51.1
NZ_CP025507.1_848434_848670_+	NZ_CP025507.1_848434_848670_+	78.0	8.51	8374.79	21.7
NZ_CP025508.1_206178_206414_+	NZ_CP025508.1_206178_206414_+	78.0	12.3	8858.01	-76.7
NZ_CP025509.1_3854843_3855076_+	NZ_CP025509.1_3854843_3855076_+	77.0	7.37	8574.69	-38.4
NZ_CP025507.1_706280_706513_+	NZ_CP025507.1_706280_706513_+	77.0	9.12	8550.62	-46.7
NZ_CP025509.1_4327229_4327462_+	NZ_CP025509.1_4327229_4327462_+	77.0	11.92	8318.13	49.7
NZ_CP025509.1_3411968_3412201_+	NZ_CP025509.1_3411968_3412201_+	77.0	7.37	8574.69	-38.4
NZ_CP025509.1_4164927_4165160_-	NZ_CP025509.1_4164927_4165160_-	77.0	8.78	8233.74	44.8
NZ_CP025509.1_4073502_4073735_+	NZ_CP025509.1_4073502_4073735_+	77.0	5.28	8457.54	-15.8
NZ_CP025507.1_56855_57088_+	NZ_CP025507.1_56855_57088_+	77.0	9.82	8027.25	5.3
NZ_CP025507.1_344380_344613_+	NZ_CP025507.1_344380_344613_+	77.0	7.99	8341.9	34.6
NZ_CP025507.1_1160549_1160779_+	NZ_CP025507.1_1160549_1160779_+	76.0	7.1	8568.85	-9.1
NZ_CP025509.1_3833396_3833626_-	NZ_CP025509.1_3833396_3833626_-	76.0	11.62	8141.11	-45.5
NZ_CP025508.1_202531_202761_-	NZ_CP025508.1_202531_202761_-	76.0	8.51	8197.63	36.7
NZ_CP025509.1_3653640_3653870_+	NZ_CP025509.1_3653640_3653870_+	76.0	11.54	8539.76	-41.6
NZ_CP025508.1_186628_186858_-	NZ_CP025508.1_186628_186858_-	76.0	4.84	8586.79	-23.9
NZ_CP025507.1_767354_767584_-	NZ_CP025507.1_767354_767584_-	76.0	5.44	8009.01	-13.2
NZ_CP025509.1_4645545_4645775_-	NZ_CP025509.1_4645545_4645775_-	76.0	9.41	8638.82	-47.9
NZ_CP025507.1_704205_704435_-	NZ_CP025507.1_704205_704435_-	76.0	8.21	8130.51	13.9
NZ_CP025509.1_3611365_3611595_-	NZ_CP025509.1_3611365_3611595_-	76.0	9.65	8369.57	-67.6
NZ_CP025507.1_566695_566922_+	NZ_CP025507.1_566695_566922_+	75.0	9.21	8666.03	-62.5
NZ_CP025507.1_878034_878261_+	NZ_CP025507.1_878034_878261_+	75.0	4.43	7699.44	-20.3
NZ_CP025507.1_498120_498347_-	NZ_CP025507.1_498120_498347_-	75.0	7.92	8713.0	-12.3
NZ_CP025507.1_457639_457866_+	NZ_CP025507.1_457639_457866_+	75.0	11.81	8215.73	47.9
NZ_CP025507.1_743093_743320_+	NZ_CP025507.1_743093_743320_+	75.0	5.27	8414.71	-7.7
NZ_CP025507.1_426912_427136_-	NZ_CP025507.1_426912_427136_-	74.0	4.61	7772.83	10.1
NZ_CP025507.1_1184976_1185200_+	NZ_CP025507.1_1184976_1185200_+	74.0	12.21	8223.65	-5.2
NZ_CP025509.1_3939308_3939532_+	NZ_CP025509.1_3939308_3939532_+	74.0	8.73	8417.86	-21.0
NZ_CP025509.1_4168618_4168842_-	NZ_CP025509.1_4168618_4168842_-	74.0	9.81	8059.24	-27.8
NZ_CP025507.1_932169_932393_+	NZ_CP025507.1_932169_932393_+	74.0	6.88	8037.12	2.6
NZ_CP025509.1_3662778_3663002_-	NZ_CP025509.1_3662778_3663002_-	74.0	5.89	7953.48	60.3
NZ_CP025509.1_4551622_4551843_-	NZ_CP025509.1_4551622_4551843_-	73.0	5.46	8536.55	-40.5
